#Fichier contenant sur chaque ligne : Latitude en degré, Longitude en degré, Altitude en mètre, Temps en secondes, Cap en degré
43.110315329543916,5.967402969243813,238.0,238.0,60.0
43.11034811980597,5.967480765629479,239.0,239.0,60.0
43.11038091005046,5.967558562015145,240.0,240.0,60.0
43.11041370027739,5.967636358400809,241.0,241.0,60.0
43.11044649048674,5.967714154786475,242.0,242.0,60.0
43.110479280678526,5.96779195117214,243.0,243.0,60.0
43.11051207085275,5.967869747557805,244.0,244.0,60.0
43.11054486100941,5.967947543943472,245.0,245.0,60.0
43.11057765114849,5.968025340329137,246.0,246.0,60.0
43.11061044127001,5.968103136714803,247.0,247.0,60.0
43.11064323137397,5.968180933100468,248.0,248.0,60.0
43.11067602146035,5.968258729486133,249.0,249.0,60.0
43.11070881152917,5.968336525871799,250.0,250.0,60.0
43.11074160158042,5.968414322257465,251.0,251.0,60.0
43.110774391614115,5.968492118643131,252.0,252.0,60.0
43.11080718163023,5.968569915028795,253.0,253.0,60.0
43.110839971628785,5.968647711414461,254.0,254.0,60.0
43.11087276160976,5.9687255078001265,255.0,255.0,60.0
43.11090555157318,5.968803304185793,256.0,256.0,60.0
43.11093834151903,5.968881100571458,257.0,257.0,60.0
43.110971131447315,5.9689588969571235,258.0,258.0,60.0
43.11100392135802,5.969036693342789,259.0,259.0,60.0
43.111036711251174,5.969114489728454,260.0,260.0,60.0
43.11106950112676,5.9691922861141204,261.0,261.0,60.0
43.111102290984775,5.969270082499786,262.0,262.0,60.0
43.11113508082522,5.9693478788854515,263.0,263.0,60.0
43.111167870648096,5.969425675271117,264.0,264.0,60.0
43.111200660453406,5.969503471656782,265.0,265.0,60.0
43.11123345024116,5.9695812680424485,266.0,266.0,60.0
43.11126624001134,5.969659064428114,267.0,267.0,60.0
43.11129902976395,5.969736860813779,268.0,268.0,60.0
43.111331819498986,5.969814657199445,269.0,269.0,60.0
43.111364609216466,5.96989245358511,270.0,270.0,60.0
43.111397398916374,5.969970249970776,271.0,271.0,60.0
43.11143018859872,5.970048046356442,272.0,272.0,60.0
43.111462978263496,5.970125842742107,273.0,273.0,60.0
43.111495767910704,5.970203639127773,274.0,274.0,60.0
43.111528557540346,5.970281435513438,275.0,275.0,60.0
43.111561347152424,5.970359231899103,276.0,276.0,60.0
43.11159413674692,5.970437028284769,277.0,277.0,60.0
43.111626926323865,5.970514824670435,278.0,278.0,60.0
43.11165971588325,5.9705926210561,279.0,279.0,60.0
43.11169250542505,5.970670417441765,280.0,280.0,60.0
43.11172529494929,5.970748213827431,281.0,281.0,60.0
43.111758084455964,5.970826010213097,282.0,282.0,60.0
43.11179087394506,5.970903806598763,283.0,283.0,60.0
43.1118236634166,5.970981602984427,284.0,284.0,60.0
43.111856452870576,5.971059399370093,285.0,285.0,60.0
43.11188924230697,5.971137195755759,286.0,286.0,60.0
43.11192203172581,5.971214992141423,287.0,287.0,60.0
43.11195482112708,5.97129278852709,288.0,288.0,60.0
43.11198761051078,5.971370584912755,289.0,289.0,60.0
43.11202039987692,5.971448381298421,290.0,290.0,60.0
43.11205318922549,5.971526177684086,291.0,291.0,60.0
